car_id,customer_name,gender,annual_income,dealer_name,company,model,engine,transmission,color,price_usd,dealer_no,body_style,phone,dealer_region,sale_date,sale_month,sale_day,sale_year
C_CND_020895,Gwendal,Female,1290000,"C & M Motors Inc",Oldsmobile,Silhouette,"Overhead Camshaft",Manual,"Pale White",14001,60504-7114,Sedan,7201682,Aurora,2023-11-12,11,12,2023
C_CND_016319,Salvatore,Male,13500,"C & M Motors Inc",Dodge,"Ram Van","Double  Overhead Camshaft",Auto,"Pale White",31000,60504-7114,Hatchback,7203852,Aurora,2023-07-28,7,28,2023
C_CND_005777,Piper,Female,734000,"C & M Motors Inc",Pontiac,Sunfire,"Overhead Camshaft",Manual,"Pale White",43000,60504-7114,Sedan,7209792,Aurora,2022-09-17,9,17,2022
C_CND_004762,Dina,Female,1285000,"C & M Motors Inc",Mitsubishi,Diamante,"Double  Overhead Camshaft",Auto,Black,18500,60504-7114,Hatchback,7210617,Aurora,2022-08-21,8,21,2022
C_CND_017005,Sebastian,Male,962000,"C & M Motors Inc",Buick,"Park Avenue","Double  Overhead Camshaft",Auto,"Pale White",62000,60504-7114,Hatchback,7216109,Aurora,2023-08-23,8,23,2023
C_CND_002043,Lily,Male,13500,"C & M Motors Inc",Honda,Civic,"Double  Overhead Camshaft",Auto,"Pale White",25000,60504-7114,Hatchback,7220851,Aurora,2022-04-27,4,27,2022
C_CND_019075,Diana,Male,660000,"C & M Motors Inc",Plymouth,Neon,"Overhead Camshaft",Manual,Black,29000,60504-7114,SUV,7221016,Scottsdale,2023-09-27,9,27,2023
C_CND_010998,Paul,Male,1155000,"C & M Motors Inc",Mercedes-B,CL500,"Overhead Camshaft",Manual,Black,22501,60504-7114,SUV,7223279,Greenville,2023-01-23,1,23,2023
C_CND_005910,Itzel,Male,560000,"C & M Motors Inc",Plymouth,Prowler,"Overhead Camshaft",Manual,"Pale White",16000,60504-7114,Hatchback,7230157,Aurora,2022-09-18,9,18,2022
C_CND_021243,Martin,Female,13500,"C & M Motors Inc",Acura,RL,"Overhead Camshaft",Manual,"Pale White",34001,60504-7114,SUV,7231477,Aurora,2023-11-19,11,19,2023
C_CND_009087,Dylan,Male,850000,"C & M Motors Inc",Buick,Regal,"Overhead Camshaft",Manual,Red,43000,60504-7114,Passenger,7250946,Middletown,2022-12-01,12,1,2022
C_CND_018484,Noah,Female,13500,"C & M Motors Inc",Jaguar,S-Type,"Double  Overhead Camshaft",Auto,Black,27000,60504-7114,Passenger,7262522,Aurora,2023-09-18,9,18,2023
C_CND_016493,Vincenzo,Female,1082000,"C & M Motors Inc",Volkswagen,Golf,"Double  Overhead Camshaft",Auto,"Pale White",18201,60504-7114,SUV,7264566,Aurora,2023-08-04,8,4,2023
C_CND_017402,Lazer,Female,1300000,"C & M Motors Inc",Volkswagen,Passat,"Overhead Camshaft",Manual,"Pale White",20001,60504-7114,Hatchback,7270980,Middletown,2023-09-01,9,1,2023
C_CND_013818,Reizy,Male,520000,"C & M Motors Inc",Mercedes-B,SLK230,"Overhead Camshaft",Manual,"Pale White",14000,60504-7114,Hatchback,7271658,Aurora,2023-05-19,5,19,2023
C_CND_000320,Katelynn,Male,730000,"C & M Motors Inc",Mercedes-B,M-Class,"Overhead Camshaft",Manual,"Pale White",25000,60504-7114,SUV,7275191,Aurora,2022-02-03,2,3,2022
C_CND_023527,Chanelle,Female,903000,"C & M Motors Inc",Pontiac,Sunfire,"Double  Overhead Camshaft",Auto,Black,18000,60504-7114,Sedan,7278725,Aurora,2023-12-25,12,25,2023
C_CND_006710,Sebastian,Female,736000,"C & M Motors Inc",Chevrolet,Prizm,"Overhead Camshaft",Manual,"Pale White",22000,60504-7114,Hatchback,7279769,Aurora,2022-10-04,10,4,2022
C_CND_005193,Joy,Female,481000,"C & M Motors Inc",Chevrolet,Camaro,"Double  Overhead Camshaft",Auto,Red,24000,60504-7114,Sedan,7283780,Austin,2022-09-03,9,3,2022
C_CND_002021,Alex,Male,651000,"C & M Motors Inc",Volvo,C70,"Overhead Camshaft",Manual,"Pale White",24000,60504-7114,Hatchback,7286502,Aurora,2022-04-26,4,26,2022
C_CND_019496,Tomas,Male,480000,"C & M Motors Inc",Oldsmobile,Silhouette,"Double  Overhead Camshaft",Auto,Red,12000,60504-7114,Sedan,7287960,Aurora,2023-10-13,10,13,2023
C_CND_007142,Derek,Male,440000,"C & M Motors Inc",Toyota,Camry,"Double  Overhead Camshaft",Auto,Red,31000,60504-7114,Hatchback,7289517,Austin,2022-10-23,10,23,2022
C_CND_020241,Jackson,Male,485000,"C & M Motors Inc",Mercury,Sable,"Double  Overhead Camshaft",Auto,"Pale White",26000,60504-7114,Sedan,7292252,Aurora,2023-11-03,11,3,2023
C_CND_000829,Peter,Female,500000,"C & M Motors Inc",Mercedes-B,CL500,"Overhead Camshaft",Manual,Black,22000,60504-7114,SUV,7296925,Scottsdale,2022-03-08,3,8,2022
C_CND_003563,Andrew,Male,535000,"C & M Motors Inc",Porsche,"Carrera Cabrio","Double  Overhead Camshaft",Auto,"Pale White",32000,60504-7114,Passenger,7304231,Aurora,2022-06-29,6,29,2022
C_CND_011100,Valentina,Male,430000,"C & M Motors Inc",Dodge,Durango,"Double  Overhead Camshaft",Auto,Black,19000,60504-7114,SUV,7305186,Aurora,2023-01-31,1,31,2023
C_CND_010036,Savion,Female,13500,"C & M Motors Inc",Toyota,Celica,"Double  Overhead Camshaft",Auto,"Pale White",45000,60504-7114,SUV,7305918,Middletown,2022-12-18,12,18,2022
C_CND_022157,Cherine,Male,13500,"C & M Motors Inc",Mercury,Cougar,"Overhead Camshaft",Manual,Red,22000,60504-7114,Hatchback,7306508,Aurora,2023-12-02,12,2,2023
C_CND_020316,Mathilde,Male,13500,"C & M Motors Inc",Ford,Explorer,"Double  Overhead Camshaft",Auto,"Pale White",41000,60504-7114,Hatchback,7311894,Aurora,2023-11-04,11,4,2023
C_CND_003269,Essence,Female,487500,"C & M Motors Inc",Buick,"Park Avenue","Overhead Camshaft",Manual,"Pale White",23500,60504-7114,Hatchback,7313475,Middletown,2022-06-16,6,16,2022
C_CND_007506,Jean,Male,500000,"C & M Motors Inc",Dodge,Stratus,"Overhead Camshaft",Manual,Red,25000,60504-7114,Hatchback,7314423,Scottsdale,2022-11-02,11,2,2022
C_CND_009548,Elimelech,Male,13500,"C & M Motors Inc",Dodge,"Ram Wagon","Double  Overhead Camshaft",Auto,Black,22001,60504-7114,Passenger,7318100,Aurora,2022-12-10,12,10,2022
C_CND_022426,Anaya,Female,1200000,"C & M Motors Inc",Audi,A4,"Double  Overhead Camshaft",Auto,Black,27000,60504-7114,Hardtop,7323475,Aurora,2023-12-06,12,6,2023
C_CND_015591,Louanne,Male,5355000,"C & M Motors Inc",Nissan,Altima,"Double  Overhead Camshaft",Auto,"Pale White",20501,60504-7114,Hatchback,7328581,Aurora,2023-07-08,7,8,2023
C_CND_015616,Sarah,Female,3850000,"C & M Motors Inc",Mercury,Sable,"Overhead Camshaft",Manual,"Pale White",61000,60504-7114,Sedan,7329931,Aurora,2023-07-08,7,8,2023
C_CND_010041,Zissy,Male,13500,"C & M Motors Inc",Jaguar,S-Type,"Overhead Camshaft",Manual,"Pale White",45001,60504-7114,Passenger,7330245,Aurora,2022-12-19,12,19,2022
C_CND_019222,Kaelyg,Male,590000,"C & M Motors Inc",Volkswagen,Passat,"Double  Overhead Camshaft",Auto,"Pale White",32000,60504-7114,Hatchback,7336729,Aurora,2023-10-03,10,3,2023
C_CND_001004,Virginia,Male,1387000,"C & M Motors Inc",Volkswagen,Cabrio,"Double  Overhead Camshaft",Auto,Black,16700,60504-7114,Sedan,7337228,Aurora,2022-03-19,3,19,2022
C_CND_019012,Isaac,Female,637500,"C & M Motors Inc",Mercedes-B,SLK230,"Double  Overhead Camshaft",Auto,Black,33500,60504-7114,Hatchback,7339765,Aurora,2023-09-26,9,26,2023
C_CND_004621,Yechezkel,Male,480000,"C & M Motors Inc",Oldsmobile,Cutlass,"Overhead Camshaft",Manual,"Pale White",41000,60504-7114,Sedan,7343157,Janesville,2022-08-13,8,13,2022
C_CND_010282,Lfo-Paul,Female,657000,"C & M Motors Inc",Ford,Focus,"Overhead Camshaft",Manual,Black,49000,60504-7114,Hardtop,7349271,Aurora,2022-12-24,12,24,2022
C_CND_016213,Tziporah,Male,1637000,"C & M Motors Inc",Honda,Civic,"Double  Overhead Camshaft",Auto,"Pale White",25701,60504-7114,Hatchback,7354004,Aurora,2023-07-24,7,24,2023
C_CND_014986,Rayyan,Male,730000,"C & M Motors Inc",Pontiac,Bonneville,"Double  Overhead Camshaft",Auto,"Pale White",20000,60504-7114,Hatchback,7362304,Aurora,2023-06-18,6,18,2023
C_CND_012720,"Le Helley",Male,810000,"C & M Motors Inc",Chevrolet,Metro,"Double  Overhead Camshaft",Auto,"Pale White",19000,60504-7114,Passenger,7372295,Aurora,2023-04-12,4,12,2023
C_CND_003659,Mikaela,Male,765000,"C & M Motors Inc",Ford,Focus,"Overhead Camshaft",Manual,Red,17001,60504-7114,Hatchback,7373071,Aurora,2022-07-03,7,3,2022
C_CND_001851,Laura,Female,961500,"C & M Motors Inc",Ford,"Crown Victoria","Double  Overhead Camshaft",Auto,Black,11500,60504-7114,Passenger,7374939,Aurora,2022-04-18,4,18,2022
C_CND_003939,Jason,Female,730000,"C & M Motors Inc",Honda,CR-V,"Double  Overhead Camshaft",Auto,Black,31000,60504-7114,SUV,7375128,Aurora,2022-07-13,7,13,2022
C_CND_006078,Katelynn,Male,1000000,"C & M Motors Inc",Lincoln,Continental,"Overhead Camshaft",Manual,"Pale White",82000,60504-7114,Passenger,7376993,Aurora,2022-09-21,9,21,2022
C_CND_014305,Nathalie,Male,13500,"C & M Motors Inc",Cadillac,Escalade,"Overhead Camshaft",Manual,Black,34001,60504-7114,Sedan,7384320,Aurora,2023-05-30,5,30,2023
C_CND_013495,Hugo,Male,905000,"C & M Motors Inc",Jaguar,S-Type,"Overhead Camshaft",Manual,Red,45001,60504-7114,Passenger,7384813,Austin,2023-05-07,5,7,2023
C_CND_006649,Trinity,Male,528000,"C & M Motors Inc",Chevrolet,Metro,"Double  Overhead Camshaft",Auto,"Pale White",19000,60504-7114,Passenger,7387114,Aurora,2022-10-02,10,2,2022
C_CND_000661,Mae,Male,13500,"C & M Motors Inc",Mitsubishi,Diamante,"Overhead Camshaft",Manual,"Pale White",19000,60504-7114,Hatchback,7395758,Aurora,2022-03-01,3,1,2022
C_CND_016792,Kyle,Male,13500,"C & M Motors Inc",Oldsmobile,Cutlass,"Double  Overhead Camshaft",Auto,Red,41001,60504-7114,Sedan,7403737,Aurora,2023-08-16,8,16,2023
C_CND_007858,Miguel,Male,1020000,"C & M Motors Inc",Mercury,Villager,"Overhead Camshaft",Manual,"Pale White",14000,60504-7114,Passenger,7409642,Scottsdale,2022-11-09,11,9,2022
C_CND_006598,Angelica,Female,1545000,"C & M Motors Inc",Mitsubishi,Eclipse,"Double  Overhead Camshaft",Auto,Black,27500,60504-7114,Hatchback,7416055,Aurora,2022-10-02,10,2,2022
C_CND_013105,Leonie,Male,679000,"C & M Motors Inc",BMW,323i,"Double  Overhead Camshaft",Auto,Black,9000,60504-7114,Hatchback,7417535,Aurora,2023-04-23,4,23,2023
C_CND_011466,Ariana,Male,1878000,"C & M Motors Inc",Cadillac,DeVille,"Double  Overhead Camshaft",Auto,Red,22801,60504-7114,SUV,7427328,Aurora,2023-02-21,2,21,2023
C_CND_004451,Elisa,Male,750000,"C & M Motors Inc",Volvo,S40,"Double  Overhead Camshaft",Auto,"Pale White",42000,60504-7114,Sedan,7432671,Janesville,2022-08-08,8,8,2022
C_CND_023301,Akiva,Male,520000,"C & M Motors Inc",Mercedes-B,"CLK Coupe","Double  Overhead Camshaft",Auto,"Pale White",22000,60504-7114,Sedan,7434860,Aurora,2023-12-22,12,22,2023
C_CND_015844,Morgan,Male,2714000,"C & M Motors Inc",Toyota,"Land Cruiser","Double  Overhead Camshaft",Auto,Black,21401,60504-7114,SUV,7437852,Aurora,2023-07-16,7,16,2023
C_CND_014634,Jesus,Male,4300000,"C & M Motors Inc",Mitsubishi,"Montero Sport","Double  Overhead Camshaft",Auto,"Pale White",39000,60504-7114,Hardtop,7438247,Aurora,2023-06-10,6,10,2023
C_CND_000733,Peyton,Male,1110000,"C & M Motors Inc",Oldsmobile,Aurora,"Double  Overhead Camshaft",Auto,"Pale White",24000,60504-7114,Passenger,7449262,Aurora,2022-03-05,3,5,2022
C_CND_005770,Hannah,Female,1760000,"C & M Motors Inc",Lexus,GS400,"Double  Overhead Camshaft",Auto,Black,12000,60504-7114,Hatchback,7451008,Aurora,2022-09-17,9,17,2022
C_CND_000371,Hope,Male,1705000,"C & M Motors Inc",Saturn,SC,"Overhead Camshaft",Manual,"Pale White",61500,60504-7114,Hatchback,7453504,Aurora,2022-02-06,2,6,2022
C_CND_017989,Preston,Male,585000,"C & M Motors Inc",Volvo,C70,"Double  Overhead Camshaft",Auto,Black,12000,60504-7114,Hatchback,7458234,Aurora,2023-09-08,9,8,2023
C_CND_006890,Ashley,Male,700000,"C & M Motors Inc",Lexus,LS400,"Overhead Camshaft",Manual,Black,69000,60504-7114,Sedan,7462338,Aurora,2022-10-12,10,12,2022
C_CND_014834,Ludovic,Male,850000,"C & M Motors Inc",Volkswagen,Beetle,"Double  Overhead Camshaft",Auto,"Pale White",45000,60504-7114,Hardtop,7468033,Aurora,2023-06-14,6,14,2023
C_CND_022257,Catherine,Male,13500,"C & M Motors Inc",Toyota,Sienna,"Overhead Camshaft",Manual,Black,27000,60504-7114,Passenger,7469681,Aurora,2023-12-03,12,3,2023
C_CND_009751,Sarai,Male,790000,"C & M Motors Inc",Chevrolet,Lumina,"Overhead Camshaft",Manual,Black,42000,60504-7114,Passenger,7469744,Aurora,2022-12-12,12,12,2022
C_CND_008433,Mathys,Female,413500,"C & M Motors Inc",Volvo,S70,"Double  Overhead Camshaft",Auto,"Pale White",20500,60504-7114,Hardtop,7474277,Aurora,2022-11-20,11,20,2022
C_CND_009443,Sean,Male,2375000,"C & M Motors Inc",Honda,CR-V,"Double  Overhead Camshaft",Auto,"Pale White",22500,60504-7114,SUV,7476638,Aurora,2022-12-07,12,7,2022
C_CND_015022,Weyen,Male,1526000,"C & M Motors Inc",Ford,Contour,"Double  Overhead Camshaft",Auto,"Pale White",62601,60504-7114,Sedan,7479818,Aurora,2023-06-20,6,20,2023
C_CND_009305,Frances,Female,1200000,"C & M Motors Inc",Oldsmobile,Bravada,"Double  Overhead Camshaft",Auto,Red,19000,60504-7114,Hatchback,7481859,Middletown,2022-12-05,12,5,2022
C_CND_007660,Kenneth,Male,13500,"C & M Motors Inc",Mitsubishi,Diamante,"Overhead Camshaft",Manual,Red,12000,60504-7114,Hatchback,7485162,Scottsdale,2022-11-07,11,7,2022
C_CND_007631,Maxime,Male,13500,"C & M Motors Inc",Chevrolet,Prizm,"Double  Overhead Camshaft",Auto,Black,33001,60504-7114,Hardtop,7485833,Aurora,2022-11-07,11,7,2022
C_CND_012520,Maxence,Female,1725000,"C & M Motors Inc",Chevrolet,"Monte Carlo","Double  Overhead Camshaft",Auto,Red,21501,60504-7114,Hatchback,7486575,Scottsdale,2023-04-05,4,5,2023
C_CND_005165,Mary,Female,13500,"C & M Motors Inc",Chrysler,300M,"Double  Overhead Camshaft",Auto,Black,26001,60504-7114,SUV,7501055,Aurora,2022-09-03,9,3,2022
C_CND_019904,Berenice,Male,500000,"C & M Motors Inc",Toyota,RAV4,"Overhead Camshaft",Manual,"Pale White",22000,60504-7114,Hatchback,7501867,Aurora,2023-10-24,10,24,2023
C_CND_004027,Ximena,Female,535000,"C & M Motors Inc",Chevrolet,Impala,"Overhead Camshaft",Manual,Red,22001,60504-7114,Hatchback,7502485,Aurora,2022-07-17,7,17,2022
C_CND_020755,Samir,Male,2200000,"C & M Motors Inc",Cadillac,Escalade,"Overhead Camshaft",Manual,Black,34000,60504-7114,Sedan,7502898,Aurora,2023-11-10,11,10,2023
C_CND_012411,Juliette,Male,430000,"C & M Motors Inc",Cadillac,Eldorado,"Overhead Camshaft",Manual,Black,29000,60504-7114,Passenger,7505358,Aurora,2023-04-01,4,1,2023
C_CND_016410,Andrew,Male,265000,"C & M Motors Inc",Mercury,Cougar,"Double  Overhead Camshaft",Auto,Black,33001,60504-7114,Hatchback,7511284,Aurora,2023-07-31,7,31,2023
C_CND_018027,Alyssa,Male,13500,"C & M Motors Inc",Chevrolet,Lumina,"Overhead Camshaft",Manual,Black,42000,60504-7114,Passenger,7526939,Aurora,2023-09-08,9,8,2023
C_CND_010806,Aaron,Male,990000,"C & M Motors Inc",Lexus,LX470,"Double  Overhead Camshaft",Auto,"Pale White",15000,60504-7114,SUV,7530799,Aurora,2023-01-14,1,14,2023
C_CND_001652,Abthu-Mustapha,Male,683000,"C & M Motors Inc",BMW,323i,"Double  Overhead Camshaft",Auto,Red,15000,60504-7114,Hatchback,7549541,Aurora,2022-04-13,4,13,2022
C_CND_018681,Samuel,Male,828000,"C & M Motors Inc",Mitsubishi,Diamante,"Overhead Camshaft",Manual,Red,19000,60504-7114,Hatchback,7552058,Aurora,2023-09-22,9,22,2023
C_CND_012279,Dalia,Female,400000,"C & M Motors Inc",Ford,Focus,"Overhead Camshaft",Manual,Red,24000,60504-7114,SUV,7571185,Aurora,2023-03-27,3,27,2023
C_CND_005720,Abel,Male,1060000,"C & M Motors Inc",Buick,"Park Avenue","Double  Overhead Camshaft",Auto,"Pale White",62000,60504-7114,Hatchback,7574550,Aurora,2022-09-15,9,15,2022
C_CND_019715,Ryan,Male,645000,"C & M Motors Inc",Chrysler,Concorde,"Double  Overhead Camshaft",Auto,"Pale White",46000,60504-7114,Hardtop,7576617,Aurora,2023-10-20,10,20,2023
C_CND_022670,Angele,Male,1250000,"C & M Motors Inc",Ford,"Crown Victoria","Double  Overhead Camshaft",Auto,Red,29000,60504-7114,Passenger,7581762,Pasco,2023-12-09,12,9,2023
C_CND_011680,Amy,Male,13500,"C & M Motors Inc",Dodge,Viper,"Double  Overhead Camshaft",Auto,Red,23000,60504-7114,SUV,7582772,Aurora,2023-03-06,3,6,2023
C_CND_009625,Wyatt,Female,940000,"C & M Motors Inc",Volkswagen,Jetta,"Double  Overhead Camshaft",Auto,"Pale White",16000,60504-7114,Passenger,7585950,Aurora,2022-12-11,12,11,2022
C_CND_019974,Andrea,Male,13500,"C & M Motors Inc",Lincoln,"Town car","Overhead Camshaft",Manual,Black,17001,60504-7114,Hatchback,7588364,Aurora,2023-10-28,10,28,2023
C_CND_020160,Anais,Male,812000,"C & M Motors Inc",Saturn,SW,"Double  Overhead Camshaft",Auto,"Pale White",25001,60504-7114,Passenger,7591557,Aurora,2023-11-03,11,3,2023
C_CND_001721,Jennifer,Male,955000,"C & M Motors Inc",Pontiac,"Grand Am","Double  Overhead Camshaft",Auto,"Pale White",26000,60504-7114,SUV,7591958,Aurora,2022-04-16,4,16,2022
C_CND_023765,Ezequiel,Male,13500,"C & M Motors Inc",Chevrolet,Prizm,"Overhead Camshaft",Manual,Red,21000,60504-7114,Hardtop,7596220,Greenville,2023-12-29,12,29,2023
C_CND_001768,Oscar,Male,13500,"C & M Motors Inc",Chevrolet,"Monte Carlo","Double  Overhead Camshaft",Auto,Red,21000,60504-7114,Hatchback,7604206,Aurora,2022-04-17,4,17,2022
C_CND_011390,Younes,Male,826000,"C & M Motors Inc",Acura,TL,"Double  Overhead Camshaft",Auto,Red,24001,60504-7114,Hatchback,7609014,Greenville,2023-02-16,2,16,2023
C_CND_007182,Eli,Female,1150000,"C & M Motors Inc",Dodge,Viper,"Double  Overhead Camshaft",Auto,"Pale White",25001,60504-7114,SUV,7609624,Aurora,2022-10-25,10,25,2022
C_CND_007635,Margot,Female,2300000,"C & M Motors Inc",Chevrolet,Malibu,"Overhead Camshaft",Manual,Red,82000,60504-7114,Hardtop,7613598,Aurora,2022-11-07,11,7,2022
C_CND_016755,Jordyn,Male,741000,"C & M Motors Inc",Volkswagen,Passat,"Overhead Camshaft",Manual,"Pale White",12000,60504-7114,Hatchback,7617719,Aurora,2023-08-15,8,15,2023
C_CND_003864,Samantha,Female,1190000,"C & M Motors Inc",Ford,"Crown Victoria","Overhead Camshaft",Manual,"Pale White",20000,60504-7114,Passenger,7619252,Aurora,2022-07-11,7,11,2022
C_CND_021976,Leon,Male,13500,"C & M Motors Inc",Chrysler,Concorde,"Double  Overhead Camshaft",Auto,"Pale White",46000,60504-7114,Hardtop,7619742,Aurora,2023-11-30,11,30,2023
C_CND_010354,Pinchus,Male,917000,"C & M Motors Inc",Mitsubishi,3000GT,"Overhead Camshaft",Manual,"Pale White",24001,60504-7114,Sedan,7620130,Aurora,2022-12-25,12,25,2022
C_CND_016933,Lilian,Male,603000,"C & M Motors Inc",Ford,Mustang,"Double  Overhead Camshaft",Auto,Black,9000,60504-7114,Hatchback,7620427,Aurora,2023-08-22,8,22,2023
C_CND_010907,Kelly,Male,13500,"C & M Motors Inc",Lincoln,Continental,"Overhead Camshaft",Manual,Black,18000,60504-7114,Passenger,7622004,Aurora,2023-01-21,1,21,2023
C_CND_002806,Andy,Male,13500,"C & M Motors Inc",Volkswagen,GTI,"Overhead Camshaft",Manual,Black,25000,60504-7114,SUV,7636072,Aurora,2022-05-31,5,31,2022
C_CND_008655,Emma,Male,442000,"C & M Motors Inc",Nissan,Pathfinder,"Overhead Camshaft",Manual,Black,22000,60504-7114,Hardtop,7637173,Aurora,2022-11-23,11,23,2022
C_CND_020432,Theodore,Male,945000,"C & M Motors Inc",Dodge,"Ram Van","Double  Overhead Camshaft",Auto,Black,60000,60504-7114,Hatchback,7637590,Aurora,2023-11-05,11,5,2023
C_CND_012229,Angel,Female,4501000,"C & M Motors Inc",Dodge,Durango,"Overhead Camshaft",Manual,"Pale White",27100,60504-7114,SUV,7641687,Aurora,2023-03-24,3,24,2023
C_CND_003857,Madison,Female,532500,"C & M Motors Inc",Pontiac,"Grand Prix","Double  Overhead Camshaft",Auto,Red,19500,60504-7114,Passenger,7643011,Aurora,2022-07-11,7,11,2022
C_CND_002332,Skye,Female,13500,"C & M Motors Inc",Ford,Expedition,"Overhead Camshaft",Manual,Black,10001,60504-7114,SUV,7649184,Aurora,2022-05-08,5,8,2022
C_CND_014458,Ibtissem,Female,13500,"C & M Motors Inc",Chrysler,300M,"Double  Overhead Camshaft",Auto,Black,26001,60504-7114,SUV,7650081,Aurora,2023-06-05,6,5,2023
C_CND_015464,Jacqueline,Male,13500,"C & M Motors Inc",Acura,TL,"Double  Overhead Camshaft",Auto,"Pale White",24001,60504-7114,Hatchback,7651846,Aurora,2023-07-03,7,3,2023
C_CND_014315,Kony,Male,1320000,"C & M Motors Inc",Chevrolet,Lumina,"Overhead Camshaft",Manual,Black,42001,60504-7114,Passenger,7658160,Janesville,2023-05-30,5,30,2023
C_CND_016610,Farhan,Male,1111000,"C & M Motors Inc",Toyota,Sienna,"Overhead Camshaft",Manual,"Pale White",19100,60504-7114,Passenger,7660765,Aurora,2023-08-11,8,11,2023
C_CND_008792,Natalie,Male,1575000,"C & M Motors Inc",Mercury,Sable,"Overhead Camshaft",Manual,Red,61500,60504-7114,Sedan,7662029,Aurora,2022-11-27,11,27,2022
C_CND_012705,Elia,Male,1865000,"C & M Motors Inc",Saturn,LW,"Overhead Camshaft",Manual,"Pale White",13501,60504-7114,Hatchback,7666585,Janesville,2023-04-10,4,10,2023
C_CND_017192,Andrew,Male,571000,"C & M Motors Inc",Buick,"Park Avenue","Overhead Camshaft",Manual,Black,29001,60504-7114,Hatchback,7668977,Greenville,2023-08-27,8,27,2023
C_CND_006534,Miguel,Male,800000,"C & M Motors Inc",Plymouth,Prowler,"Double  Overhead Camshaft",Auto,"Pale White",39000,60504-7114,Hatchback,7670391,Aurora,2022-09-28,9,28,2022
C_CND_004833,Angelique,Male,725000,"C & M Motors Inc",Chevrolet,Malibu,"Overhead Camshaft",Manual,"Pale White",57000,60504-7114,Hardtop,7687054,Aurora,2022-08-23,8,23,2022
C_CND_011870,Nathaniel,Male,520000,"C & M Motors Inc",Ford,"Crown Victoria","Double  Overhead Camshaft",Auto,Red,29000,60504-7114,Passenger,7695791,Aurora,2023-03-12,3,12,2023
C_CND_014120,Brandon,Male,915500,"C & M Motors Inc",Volkswagen,Passat,"Double  Overhead Camshaft",Auto,Red,13501,60504-7114,Hatchback,7699444,Aurora,2023-05-27,5,27,2023
C_CND_022003,Adelaide,Male,1200000,"C & M Motors Inc",Volkswagen,Beetle,"Overhead Camshaft",Manual,"Pale White",21000,60504-7114,Hardtop,7703559,Aurora,2023-12-01,12,1,2023
C_CND_018283,Jonathan,Male,2325000,"C & M Motors Inc",Dodge,Durango,"Overhead Camshaft",Manual,Red,31500,60504-7114,SUV,7706930,Aurora,2023-09-13,9,13,2023
C_CND_020034,Elliott,Male,585000,"C & M Motors Inc",Oldsmobile,Bravada,"Double  Overhead Camshaft",Auto,Black,26000,60504-7114,Hatchback,7714028,Aurora,2023-10-28,10,28,2023
C_CND_016868,Aude,Male,1000000,"C & M Motors Inc",Oldsmobile,Cutlass,"Double  Overhead Camshaft",Auto,Red,41000,60504-7114,Sedan,7724670,Aurora,2023-08-21,8,21,2023
